Код строки	Оператор	Вид отхода	Маршрут	Подрядчик	Контейнерная площадка	Район обслуживания	Адрес КП	Блок, квартира	Время вывоза	Всего контейнеров	Количество по факту вывоза	Вид контейнера	Вид вывоза бункера	Категория операции	Комментарий	Информация водителю	Приостановлен	Расторгнут	Обратить внимание	По дням недели	пн	вт	ср	чт	пт	сб	вс	1-я нед.	2-я нед.	3-я нед.	4-я нед.	5-я нед.	1 вс	2 пн	3 вт	4 ср	5 чт	6 пт	7 сб	8 вс	9 пн	10 вт	11 ср	12 чт	13 пт	14 сб	15 вс	16 пн	17 вт	18 ср	19 чт	20 пт	21 сб	22 вс	23 пн	24 вт	25 ср	26 чт	27 пт	28 сб	29 вс	30 пн	31 вт	Ответственный	Дата строки
9 563	РЭП-2	ТБО	Н3		Н-1280	нижегородский район	Нижний Новгород г., Ульянова ул.43		7:00:00	1	Нет	1,1				по заявке	Нет	Нет	Нет	Да								Нет	Нет	Нет	Нет	Нет																																Миронов Д.М.	29.11.2019 9:06:54
253	РЭП-2	ТБО	Н3		Н-1715	нижегородский район	Нижний Новгород г., Ульянова ул.44		10:35:00	1	Нет	1,1				ТСЖ	Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:06:52
8 799	РЭП-2	ТБО	Н3		Н-1281	нижегородский район	Нижний Новгород г., Ульянова ул.45		10:40:00	3	Нет	1,1					Нет	Нет	Нет	Да	3	3	3	3	3	3	3	Нет	Нет	Нет	Нет	Нет	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	Миронов Д.М.	29.11.2019 9:06:53
22 798	РЭП-2	КГМ	КГМ- заявка		Н-1281	нижегородский район	Нижний Новгород г., Ульянова ул.45			1	Нет	кгм					Нет	Нет	Нет	Нет								Нет	Нет	Нет	Нет	Нет											1																					Щепетильникова Елена Вячеславовна	11.12.2019 17:51:07
12 310	РЭП-2	КГМ	КГМ_Н3		Н-1281	нижегородский район	Нижний Новгород г., Ульянова ул.45		8:20:00	1	Нет	кгм					Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:56:35
2 539	РЭП-2	ТБО	ПЭТ_4 лот		Н-1281	нижегородский район	Нижний Новгород г., Ульянова ул.45		16:24:00	1	Нет	1,1рс					Нет	Нет	Нет	Да	1			1				Нет	Нет	Нет	Нет	Нет		1			1				1			1				1			1				1			1				1		Миронов Д.М.	29.11.2019 9:06:52
2 082	РЭП-2	ТБО	Н3		Н-1772	нижегородский район	Нижний Новгород г., Ульянова ул.46		16:49:00	4	Нет	1,1				ИПФ РАН 416-49-50	Нет	Нет	Нет	Да	4	4	4	4				Нет	Нет	Нет	Нет	Нет		4	4	4	4				4	4	4	4				4	4	4	4				4	4	4	4				4	4	Миронов Д.М.	29.11.2019 9:06:52
21 411	РЭП-2	ТБО	НН.8 ночной		Н-1772	нижегородский район	Нижний Новгород г., Ульянова ул.46				Нет	8 м3	Забрать и вернуть			ИПФ РАН вывоз откатом тел. охраны 416-48-50, 436-80-63 8-920-252-26-65	Нет	Нет	Нет	Нет								Нет	Нет	Нет	Нет	Нет				1								1						1						1								Еналиева Марина Александровна	23.12.2019 11:08:10
12 311	РЭП-2	КГМ	КГМ_Н3		Н-1285	нижегородский район	Нижний Новгород г., Ульянова ул.5		10:08:00	1	Нет	кгм				код 4545	Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:56:35
8 800	РЭП-2	ТБО	Н4		Н-1285	нижегородский район	Нижний Новгород г., Ульянова ул.5		7:28:00	3	Нет	1,1				Строго с 07:00 !!! Жалобы Два контейнера ДУКа, один контейнер ТСЖ Варварская 6А	Нет	Нет	Нет	Да	3	3	3	3	3	3	3	Нет	Нет	Нет	Нет	Нет	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	Миронов Д.М.	29.11.2019 9:06:53
2 535	РЭП-2	ТБО	ПЭТ_4 лот		Н-1284	нижегородский район	Нижний Новгород г., Ульянова ул.6		16:26:00	1	Нет	1,1рс					Да	Нет	Нет	Да	1			1				Нет	Нет	Нет	Нет	Нет		1			1				1			1				1			1				1			1				1		Миронов Д.М.	29.11.2019 9:06:52
12 312	РЭП-2	КГМ	КГМ_Н3		Н-1284	нижегородский район	Нижний Новгород г., Ульянова ул.6		10:12:00	1	Нет	кгм					Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:56:35
8 801	РЭП-2	ТБО	Н4		Н-1284	нижегородский район	Нижний Новгород г., Ульянова ул.6		7:32:00	1	Нет	1,1					Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:06:53
259	РЭП-2	ТБО	Н4		Н-1717	нижегородский район	Нижний Новгород г., Ульянова ул.7		7:40:00	1	Нет	1,1				ТСЖ Ульянова 7  Строго с 07:00!!! Жалобы!!!	Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:06:52
2 175	РЭП-2	ТБО	Н4		Н-1717	нижегородский район	Нижний Новгород г., Ульянова ул.7		7:40:00	2	Нет	1,1			f	пятёрочка  Строго с 07:00!!! Жалобы!!!	Нет	Нет	Нет	Да	2		2		2			Нет	Нет	Нет	Нет	Нет		2		2		2			2		2		2			2		2		2			2		2		2			2		Миронов Д.М.	29.11.2019 9:06:52
10 042	РЭП-2	ТБО	Н4		Н-1286	нижегородский район	Нижний Новгород г., Ульянова ул.7Б		7:08:00	1	Нет	1,1					Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:06:54
33 119	РЭП-2	КГМ	КГМ_Н3		Н-1286	нижегородский район	Нижний Новгород г., Ульянова ул.7Б		10:11:00	1	Нет	кгм				ТСЖ	Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:56:36
10 099	РЭП-2	КГМ	КГМ_Н2		Н-91	нижегородский район	Нижний Новгород г., Университетский пер.1		10:52:00	1	Нет	кгм				ДУК	Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:56:35
17 086	РЭП-2	ТБО	Н2		Н-91	нижегородский район	Нижний Новгород г., Университетский пер.1		10:22:00	1	Нет	1,1				ДУК	Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:06:55
835	РЭП-2	ТБО	Н2		Н-1533	нижегородский район	Нижний Новгород г., Университетский пер.5А		10:21:00	1	Нет	1,1					Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:06:52
21 203	РЭП-2	КГМ	КГМ_Н2		Н-1296	нижегородский район	Нижний Новгород г., Университетский пер.5А		10:52:00	1	Нет	кгм					Нет	Нет	Нет	Да	1	1	1	1	1	1	1	Нет	Нет	Нет	Нет	Нет	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	Миронов Д.М.	29.11.2019 9:56:36
8 802	РЭП-2	ТБО	Фарбе_лот4_1 0,75	Фарбе	Н-1298	нижегородский район	Нижний Новгород г., Университетский пер.7		9:08:00	2	Нет	0,75				Вывоз до 07-00. конт. во дворе, звонить охране. 433-8229	Нет	Нет	Нет	Да		2			2			Нет	Нет	Нет	Нет	Нет			2			2				2			2				2			2				2			2				2	Миронов Д.М.	29.11.2019 9:06:53
20 607	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1280	московский район	Нижний Новгород г., Уншлихта ул. (Орджоникидзе п)1		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 343	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1280	московский район	Нижний Новгород г., Уншлихта ул. (Орджоникидзе п)1		10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
14 356	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1287	московский район	Нижний Новгород г., Уншлихта ул.11		10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 608	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1287	московский район	Нижний Новгород г., Уншлихта ул.11		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 357	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1288	московский район	Нижний Новгород г., Уншлихта ул.1А		10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 609	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1288	московский район	Нижний Новгород г., Уншлихта ул.1А		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
20 610	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1281	московский район	Нижний Новгород г., Уншлихта ул.2		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 344	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1281	московский район	Нижний Новгород г., Уншлихта ул.2		10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 612	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1282	московский район	Нижний Новгород г., Уншлихта ул.4		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
20 611	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1282	московский район	Нижний Новгород г., Уншлихта ул.4		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 346	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1282	московский район	Нижний Новгород г., Уншлихта ул.4	2	10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
14 345	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1282	московский район	Нижний Новгород г., Уншлихта ул.4	1	10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
14 347	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1283	московский район	Нижний Новгород г., Уншлихта ул.5	2	10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 614	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1283	московский район	Нижний Новгород г., Уншлихта ул.5		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
20 613	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1283	московский район	Нижний Новгород г., Уншлихта ул.5		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 348	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1283	московский район	Нижний Новгород г., Уншлихта ул.5		10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
14 349	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1284	московский район	Нижний Новгород г., Уншлихта ул.6	1	10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 616	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1284	московский район	Нижний Новгород г., Уншлихта ул.6		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 350	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1284	московский район	Нижний Новгород г., Уншлихта ул.6		10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 615	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1284	московский район	Нижний Новгород г., Уншлихта ул.6		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
20 618	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1285	московский район	Нижний Новгород г., Уншлихта ул.7		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 352	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1285	московский район	Нижний Новгород г., Уншлихта ул.7	2	10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
14 351	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1285	московский район	Нижний Новгород г., Уншлихта ул.7	1	10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 617	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1285	московский район	Нижний Новгород г., Уншлихта ул.7		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
14 354	Чистый двор	ТБО	ЧС Мск_2 (вт,пт)		М-1286	московский район	Нижний Новгород г., Уншлихта ул.8	2	10:00:00	1	Нет	Подвор.сбор				Част.дом	Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 7:30:19
20 621	Чистый двор	КГМ	КГМ_М4_ЧС2 (вт, пт)		М-1286	московский район	Нижний Новгород г., Уншлихта ул.8		9:20:00	1	Нет	кгм					Нет	Нет	Нет	Да		1			1			Нет	Нет	Нет	Нет	Нет			1			1				1			1				1			1				1			1				1	Миронов Д.М.	29.11.2019 8:49:41
